,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
486,F29902,15/10/2019 00:00,15/10/2019,1647.3
487,F29903,15/10/2019 00:00,15/10/2019,807.0
488,F29904,15/10/2019 00:00,15/10/2019,1567.9675
489,F29905,04/10/2019 00:00,14/11/2019,7345.5
490,F29906,08/10/2019 00:00,15/10/2019,315.0
491,F29907,15/10/2019 00:00,14/11/2019,4425.9
492,F29908,15/10/2019 00:00,15/10/2019,596.1186
493,F29909,15/10/2019 00:00,15/10/2019,450.0
494,F29910,15/10/2019 00:00,15/10/2019,2441.4
495,F29911,09/10/2019 00:00,14/11/2019,1230.0
496,F29912,08/10/2019 00:00,15/10/2019,315.0
497,F29913,15/10/2019 00:00,15/10/2019,129.35
498,F29914,09/10/2019 00:00,16/10/2019,1552.5
499,F29915,07/10/2019 00:00,16/10/2019,1166.7
500,F29916,16/10/2019 00:00,16/10/2019,1166.7
501,F29917,16/10/2019 00:00,16/10/2019,129.35
502,F29918,16/10/2019 00:00,16/10/2019,3800.0
503,F29919,17/10/2019 00:00,30/11/2019,3383.0
504,F29920,16/10/2019 00:00,16/10/2019,4135.7
505,F29921,11/10/2019 00:00,16/10/2019,7489.05
506,F29922,03/10/2019 00:00,16/10/2019,1696.82
507,F29923,16/10/2019 00:00,16/10/2019,1057.2
508,F29924,16/10/2019 00:00,16/10/2019,1801.5515
509,F29925,16/10/2019 00:00,16/10/2019,1249.0
510,F29926,04/10/2019 00:00,16/11/2019,3904.0
511,F29927,04/10/2019 00:00,16/11/2019,3726.0
512,F29928,17/10/2019 00:00,17/10/2019,1249.0
513,F29929,17/10/2019 00:00,16/11/2019,48480.0
514,F29930,17/10/2019 00:00,17/10/2019,320.4
515,F29931,17/10/2019 00:00,17/10/2019,431.0344
516,F29932,17/10/2019 00:00,16/11/2019,24408.0
517,F29933,17/10/2019 00:00,16/11/2019,24948.0
518,F29934,09/10/2019 00:00,01/11/2019,5151.6
519,F29935,11/10/2019 00:00,17/10/2019,6556.05
520,F29936,08/10/2019 00:00,16/11/2019,5000.0
521,F29937,07/10/2019 00:00,01/11/2019,393.97
522,F29938,02/10/2019 00:00,17/10/2019,1300.0
523,F29939,02/10/2019 00:00,17/10/2019,1170.6
524,F29940,17/10/2019 00:00,17/10/2019,311.2068
525,F29941,17/10/2019 00:00,17/10/2019,385.35
526,F29942,11/10/2019 00:00,17/10/2019,4008.8
527,F29943,17/10/2019 00:00,17/10/2019,357.0
528,F29944,17/10/2019 00:00,16/11/2019,8080.0
529,F29945,15/10/2019 00:00,17/10/2019,1114.4
530,F29946,17/10/2019 00:00,17/10/2019,300.0
531,F29947,17/10/2019 00:00,16/12/2019,155913.0
532,F29948,14/10/2019 00:00,02/11/2019,4384.0
533,F29949,15/10/2019 00:00,17/11/2019,1505.0
534,F29950,04/10/2019 00:00,02/11/2019,3463.3
535,F29951,09/10/2019 00:00,17/11/2019,3000.0
536,F29952,18/10/2019 00:00,17/11/2019,13750.0
537,F29953,18/10/2019 00:00,18/10/2019,1282.35
538,F29954,14/10/2019 00:00,18/10/2019,3095.44
539,F29955,02/10/2019 00:00,17/12/2019,2577.1
540,F29956,14/10/2019 00:00,26/10/2019,2885.4
541,F29957,18/10/2019 00:00,18/10/2019,1240.0
542,F29958,18/10/2019 00:00,02/11/2019,1246.38
543,F29959,09/10/2019 00:00,18/10/2019,1900.0
544,F29960,18/10/2019 00:00,18/10/2019,250.86
545,F29961,18/10/2019 00:00,18/10/2019,1193.1084
546,F29962,18/10/2019 00:00,18/10/2019,596.5575
547,F29963,08/10/2019 00:00,18/10/2019,4823.0
548,F29964,18/10/2019 00:00,18/10/2019,2400.0
549,F29965,21/10/2019 00:00,20/12/2019,720.0
550,F29966,07/10/2019 00:00,21/10/2019,1837.05
551,F29967,04/10/2019 00:00,21/10/2019,6937.5
552,F29968,21/10/2019 00:00,21/10/2019,894.399
553,F29969,21/10/2019 00:00,21/10/2019,370.0
554,F29970,21/10/2019 00:00,21/10/2019,2870.0
555,F29971,21/10/2019 00:00,21/10/2019,340.0
556,F29972,21/10/2019 00:00,20/11/2019,2082.0
557,F29973,21/10/2019 00:00,20/11/2019,266.0
558,F29974,21/10/2019 00:00,21/10/2019,1422.0
559,F29975,21/10/2019 00:00,21/10/2019,496.8448
560,F29976,21/10/2019 00:00,21/10/2019,111.0
561,F29977,21/10/2019 00:00,21/10/2019,1498.02
562,F29978,24/10/2019 00:00,21/11/2019,3240.0
563,F29979,22/10/2019 00:00,22/10/2019,2796.9
564,F29980,11/10/2019 00:00,22/10/2019,598.28
565,F29981,22/10/2019 00:00,22/10/2019,813.92
566,F29982,22/10/2019 00:00,22/10/2019,320.4
567,F29983,22/10/2019 00:00,21/12/2019,1050.0
568,F29984,08/10/2019 00:00,22/10/2019,1358.41
569,F29985,22/10/2019 00:00,22/10/2019,1358.41
570,F29986,22/10/2019 00:00,22/10/2019,120.0
571,F29987,14/10/2019 00:00,23/10/2019,3652.25
572,F29988,23/10/2019 00:00,23/10/2019,4198.4069
573,F29989,23/10/2019 00:00,23/10/2019,216.19
574,F29990,23/10/2019 00:00,23/10/2019,700.95
575,F29991,23/10/2019 00:00,07/11/2019,371.02
576,F29992,16/10/2019 00:00,07/11/2019,2697.0
577,F29993,23/10/2019 00:00,23/10/2019,877.75
578,F29994,15/10/2019 00:00,07/11/2019,8031.68
579,F29995,23/10/2019 00:00,23/10/2019,501.0
580,F29996,23/10/2019 00:00,23/10/2019,831.0689
581,F29997,24/10/2019 00:00,22/12/2019,1937.6
582,F29998,16/10/2019 00:00,22/11/2019,3524.14
583,F29999,16/10/2019 00:00,23/10/2019,3078.0
584,F30000,23/10/2019 00:00,23/10/2019,1283.0
585,F30001,23/10/2019 00:00,23/10/2019,1212.0
586,F30002,23/10/2019 00:00,23/10/2019,891.0
587,F30003,23/10/2019 00:00,23/10/2019,252.1551
588,F30004,17/10/2019 00:00,23/10/2019,250.0
589,F30005,23/10/2019 00:00,22/11/2019,3150.0
590,F30006,23/10/2019 00:00,23/10/2019,1750.0
591,F30007,09/10/2019 00:00,23/10/2019,3326.13
592,F30008,23/10/2019 00:00,23/10/2019,5156.8954
593,F30009,23/10/2019 00:00,23/10/2019,2441.4051
594,F30010,23/10/2019 00:00,23/10/2019,2439.0
595,F30011,23/10/2019 00:00,23/10/2019,350.0
596,F30012,22/10/2019 00:00,23/12/2019,2463.9
597,F30013,22/10/2019 00:00,23/12/2019,2463.9
598,F30014,28/10/2019 00:00,23/12/2019,4963.5
599,F30015,24/10/2019 00:00,23/11/2019,5100.0
600,F30016,24/10/2019 00:00,24/10/2019,586.9
601,F30017,24/10/2019 00:00,23/11/2019,5901.2
602,F30018,24/10/2019 00:00,24/10/2019,450.862
603,F30019,24/10/2019 00:00,24/10/2019,99.1379
604,F30020,24/10/2019 00:00,24/10/2019,450.862
605,F30021,15/10/2019 00:00,24/10/2019,15600.0
606,F30022,24/10/2019 00:00,24/10/2019,339.2
607,F30023,24/10/2019 00:00,08/11/2019,4968.6034
608,F30024,24/10/2019 00:00,24/10/2019,1420.6896
609,F30025,24/10/2019 00:00,24/10/2019,2000.02
610,F30026,24/10/2019 00:00,24/10/2019,2346.61
611,F30027,24/10/2019 00:00,24/10/2019,289.275
612,F30028,24/10/2019 00:00,23/11/2019,255.0
613,F30029,24/10/2019 00:00,24/10/2019,3925.0
614,F30030,24/10/2019 00:00,24/10/2019,403.7922
615,F30031,24/10/2019 00:00,08/11/2019,105.0
616,F30032,24/10/2019 00:00,24/10/2019,4037.85
617,F30033,25/10/2019 00:00,25/10/2019,1490.0
618,F30034,25/10/2019 00:00,25/10/2019,530.172
619,F30035,25/10/2019 00:00,25/10/2019,350.0
620,F30036,14/10/2019 00:00,25/10/2019,4938.72
621,F30037,25/10/2019 00:00,25/10/2019,244.8272
622,F30038,18/10/2019 00:00,25/10/2019,579.31
623,F30039,25/10/2019 00:00,25/10/2019,358.6206
624,F30040,25/10/2019 00:00,25/10/2019,1893.67
625,F30041,23/10/2019 00:00,02/11/2019,7046.5
626,F30042,23/10/2019 00:00,25/10/2019,6615.0
627,F30043,25/10/2019 00:00,25/10/2019,358.5
628,F30044,28/10/2019 00:00,28/10/2019,547.4
629,F30045,28/10/2019 00:00,28/10/2019,741.38
630,F30046,28/10/2019 00:00,28/10/2019,6200.0
631,F30047,28/10/2019 00:00,28/10/2019,460.145
632,F30048,28/10/2019 00:00,28/10/2019,948.52
633,F30049,28/10/2019 00:00,28/10/2019,1498.28
634,F30050,28/10/2019 00:00,05/11/2019,8543.0
635,F30051,28/10/2019 00:00,28/10/2019,570.108
636,F30052,28/10/2019 00:00,28/10/2019,372.0
637,F30053,23/10/2019 00:00,27/11/2019,54230.0
638,F30054,28/10/2019 00:00,28/10/2019,949.54
639,F30055,30/10/2019 00:00,28/12/2019,3213.0
640,F30056,25/10/2019 00:00,28/12/2019,14520.0
641,F30057,24/10/2019 00:00,28/12/2019,9009.9
642,F30058,18/10/2019 00:00,13/11/2019,4968.6
643,F30059,23/10/2019 00:00,29/10/2019,819.0
644,F30060,17/10/2019 00:00,29/10/2019,460.0
645,F30061,18/10/2019 00:00,29/10/2019,2660.52
646,F30062,29/10/2019 00:00,28/11/2019,45600.0
647,F30063,18/10/2019 00:00,29/10/2019,897.75
648,F30064,29/10/2019 00:00,29/10/2019,252.16
649,F30065,29/10/2019 00:00,29/10/2019,711.15
650,F30066,29/10/2019 00:00,29/10/2019,164.862
651,F30067,29/10/2019 00:00,29/10/2019,137.94
652,F30068,29/10/2019 00:00,29/10/2019,1080.0
653,F30069,29/10/2019 00:00,28/11/2019,13200.0
654,F30070,29/10/2019 00:00,29/10/2019,370.6896
655,F30071,29/10/2019 00:00,29/10/2019,1430.0
656,F30072,30/10/2019 00:00,29/11/2019,4425.9
657,F30073,25/10/2019 00:00,29/11/2019,2550.0
658,F30074,17/10/2019 00:00,30/10/2019,912.74
659,F30075,31/10/2019 00:00,30/10/2019,2144.0
660,F30076,30/10/2019 00:00,29/11/2019,1000.0
661,F30077,30/10/2019 00:00,30/10/2019,367.5
662,F30078,30/10/2019 00:00,30/10/2019,1744.1982
663,F30079,30/10/2019 00:00,29/11/2019,2270.0
664,F30080,30/10/2019 00:00,30/10/2019,284.52
665,F30081,17/10/2019 00:00,30/10/2019,1610.7
666,F30082,30/10/2019 00:00,30/10/2019,357.0
667,F30083,24/10/2019 00:00,30/10/2019,563.6
668,F30084,30/10/2019 00:00,30/10/2019,1288.0
669,F30085,16/10/2019 00:00,30/10/2019,1409.35
670,F30086,30/10/2019 00:00,14/11/2019,1520.0
671,F30087,30/10/2019 00:00,30/10/2019,3448.2758
672,F30088,30/10/2019 00:00,30/10/2019,498.12
673,F30089,30/10/2019 00:00,30/10/2019,425.25
674,F30090,30/10/2019 00:00,30/10/2019,528.4479
675,F30091,22/10/2019 00:00,31/10/2019,6522.32
676,F30092,23/10/2019 00:00,30/11/2019,9865.6
677,F30093,18/10/2019 00:00,31/10/2019,510.92
678,F30094,31/10/2019 00:00,15/11/2019,997.5
679,F30095,31/10/2019 00:00,31/10/2019,3475.5172
680,F30096,31/10/2019 00:00,31/10/2019,1737.7586
681,F30097,31/10/2019 00:00,31/10/2019,11338.4137
682,F30098,31/10/2019 00:00,31/10/2019,7377.1982
683,F30099,31/10/2019 00:00,30/11/2019,48480.0
684,F30100,31/10/2019 00:00,31/10/2019,367.5
685,F30101,16/10/2019 00:00,31/10/2019,524.0
686,F30102,31/10/2019 00:00,31/10/2019,1940.0
687,F30103,23/10/2019 00:00,31/10/2019,575.87
688,F30104,21/10/2019 00:00,31/10/2019,2235.3
689,F30105,24/10/2019 00:00,31/10/2019,2195.16
690,F30106,31/10/2019 00:00,31/10/2019,3448.2758
691,F30107,31/10/2019 00:00,31/10/2019,198.0
692,F30108,31/10/2019 00:00,31/10/2019,1293.1034
693,F30109,31/10/2019 00:00,31/10/2019,1293.1034
694,F30110,31/10/2019 00:00,31/10/2019,501.862
695,F30111,31/10/2019 00:00,31/10/2019,2121.931
696,F30112,31/10/2019 00:00,31/10/2019,6196.5
697,F30113,31/10/2019 00:00,31/10/2019,1050.3965
698,F30114,31/10/2019 00:00,31/10/2019,753.1465
699,F30115,31/10/2019 00:00,30/11/2019,1596.8017
700,F30116,31/10/2019 00:00,31/10/2019,3879.3103
701,F30117,31/10/2019 00:00,30/11/2019,4310.3448
702,F30118,31/10/2019 00:00,31/10/2019,77.5948
703,F30119,25/10/2019 00:00,12/11/2019,8334.25
704,F30120,31/10/2019 00:00,19/11/2019,2275.0
705,F30121,04/11/2019 00:00,04/11/2019,765.0
706,F30122,04/11/2019 00:00,04/11/2019,650.0
707,F30123,25/10/2019 00:00,04/11/2019,499.3
708,F30124,04/11/2019 00:00,19/11/2019,400.0
709,F30125,04/11/2019 00:00,04/11/2019,1535.0
710,F30126,04/11/2019 00:00,04/11/2019,512.931
711,F30127,04/11/2019 00:00,19/11/2019,475.0
712,F30128,04/11/2019 00:00,04/11/2019,245.0
713,F30129,04/11/2019 00:00,19/11/2019,74.76
714,F30130,04/11/2019 00:00,04/11/2019,190.0
715,F30131,04/11/2019 00:00,04/11/2019,1469.14
716,F30132,04/11/2019 00:00,04/11/2019,1500.0
717,F30133,04/11/2019 00:00,04/11/2019,350.0
718,F30134,04/11/2019 00:00,04/11/2019,370.69
719,F30135,04/11/2019 00:00,04/11/2019,710.0
720,F30136,04/11/2019 00:00,04/11/2019,242.94
721,F30137,04/11/2019 00:00,04/11/2019,44.0
722,F30138,02/12/2019 00:00,04/11/2019,3700.0
723,F30139,04/11/2019 00:00,04/11/2019,150.0
724,F30140,27/09/2019 00:00,04/12/2019,9625.0
725,F30141,04/11/2019 00:00,04/11/2019,1608.62
726,F30142,04/11/2019 00:00,04/11/2019,1105.24
727,F30143,04/11/2019 00:00,04/12/2019,2500.0
728,F30144,04/11/2019 00:00,04/11/2019,618.0
729,F30145,04/11/2019 00:00,04/11/2019,706.5
730,F30146,28/10/2019 00:00,04/11/2019,6579.45
731,F30147,04/11/2019 00:00,04/11/2019,714.0
732,F30148,05/11/2019 00:00,04/01/2020,6625.0
733,F30149,31/10/2019 00:00,05/12/2019,5418.3
734,F30150,28/10/2019 00:00,05/12/2019,4287.5
735,F30151,05/11/2019 00:00,05/11/2019,493.0
736,F30152,05/11/2019 00:00,05/11/2019,7358.5
737,F30153,05/11/2019 00:00,05/11/2019,2235.3
738,F30154,05/11/2019 00:00,05/11/2019,996.24
739,F30155,05/11/2019 00:00,05/11/2019,206.91
740,F30156,05/11/2019 00:00,05/11/2019,192.42
741,F30157,05/11/2019 00:00,05/11/2019,173.62065
742,F30158,05/11/2019 00:00,05/11/2019,276.0
743,F30159,28/10/2019 00:00,05/11/2019,15941.42
744,F30160,05/11/2019 00:00,05/11/2019,2090.5
745,F30161,05/11/2019 00:00,05/11/2019,532.0
746,F30162,06/11/2019 00:00,06/11/2019,857.5
747,F30163,06/11/2019 00:00,06/11/2019,596.5575
748,F30164,06/11/2019 00:00,06/11/2019,4500.0
749,F30165,06/11/2019 00:00,06/12/2019,685.5
750,F30166,04/11/2019 00:00,06/12/2019,2964.0
751,F30167,06/11/2019 00:00,06/11/2019,1570.0
752,F30168,06/11/2019 00:00,06/11/2019,2517.2
753,F30169,23/10/2019 00:00,14/11/2019,745.69
754,F30170,06/11/2019 00:00,06/11/2019,1469.9982
755,F30171,06/11/2019 00:00,06/11/2019,346.56
756,F30172,06/11/2019 00:00,06/11/2019,2170.0
757,F30173,06/11/2019 00:00,06/11/2019,183.0
758,F30174,06/11/2019 00:00,06/11/2019,739.26
759,F30175,11/11/2019 00:00,07/12/2019,13277.7
760,F30176,07/11/2019 00:00,07/11/2019,1865.21
761,F30177,07/11/2019 00:00,07/11/2019,644.0
762,F30178,07/11/2019 00:00,07/11/2019,644.0
763,F30179,07/11/2019 00:00,07/11/2019,147.0
764,F30180,07/11/2019 00:00,22/11/2019,371.02
765,F30181,07/11/2019 00:00,07/11/2019,499.2283
766,F30182,21/10/2019 00:00,07/11/2019,6196.5
767,F30183,31/10/2019 00:00,07/11/2019,3050.0
768,F30184,07/11/2019 00:00,07/11/2019,260.1
769,F30185,07/11/2019 00:00,07/11/2019,926.01
770,F30186,07/11/2019 00:00,07/11/2019,406.0
771,F30187,07/11/2019 00:00,07/11/2019,999.0511
772,F30188,07/11/2019 00:00,07/11/2019,567.068
773,F30189,07/11/2019 00:00,07/11/2019,250.0
774,F30190,07/11/2019 00:00,07/11/2019,690.0
775,F30191,07/11/2019 00:00,07/11/2019,305.25
776,F30192,07/11/2019 00:00,07/11/2019,351.0
777,F30193,07/11/2019 00:00,07/11/2019,258.62
778,F30194,25/10/2019 00:00,07/11/2019,2100.79
779,F30195,07/11/2019 00:00,07/11/2019,276.0
780,F30196,08/11/2019 00:00,08/12/2019,12573.9
781,F30197,28/10/2019 00:00,08/12/2019,13679.4
782,F30198,08/11/2019 00:00,08/12/2019,12938.5
783,F30199,04/11/2019 00:00,08/12/2019,4134.0
784,F30200,06/11/2019 00:00,08/11/2019,3691.7
785,F30201,08/11/2019 00:00,08/11/2019,77.59
786,F30202,08/11/2019 00:00,08/11/2019,3449.76
787,F30203,08/11/2019 00:00,08/11/2019,284.52
788,F30204,08/11/2019 00:00,08/11/2019,99.6
789,F30205,08/11/2019 00:00,08/11/2019,654.15
790,F30206,11/11/2019 00:00,11/12/2019,3240.0
791,F30207,11/11/2019 00:00,11/11/2019,315.0
792,F30208,07/11/2019 00:00,11/11/2019,9100.08
793,F30209,11/11/2019 00:00,11/12/2019,1972.5
794,F30210,11/11/2019 00:00,11/11/2019,112.1
795,F30211,11/11/2019 00:00,11/11/2019,918.75
796,F30212,11/11/2019 00:00,11/11/2019,218.0
797,F30213,11/11/2019 00:00,11/11/2019,1800.0
798,F30214,01/11/2019 00:00,11/11/2019,517.24
799,F30215,11/11/2019 00:00,11/11/2019,481.7105
800,F30216,11/11/2019 00:00,11/11/2019,1300.78
801,F30217,07/11/2019 00:00,26/11/2019,6336.8
802,F30218,30/10/2019 00:00,11/11/2019,699.14
803,F30219,05/11/2019 00:00,26/11/2019,1452.2
804,F30220,07/11/2019 00:00,11/11/2019,1450.5
805,F30221,11/11/2019 00:00,11/11/2019,344.85
806,F30222,12/11/2019 00:00,12/11/2019,1626.0
807,F30223,28/10/2019 00:00,12/12/2019,1230.0
808,F30224,07/11/2019 00:00,27/11/2019,6336.84
809,F30225,11/11/2019 00:00,12/11/2019,784.5
810,F30226,25/10/2019 00:00,12/11/2019,2655.0
811,F30227,12/11/2019 00:00,12/11/2019,245.0
812,F30228,11/11/2019 00:00,12/11/2019,130.725
813,F30229,11/11/2019 00:00,12/11/2019,714.06
814,F30230,11/11/2019 00:00,12/11/2019,952.08
815,F30231,12/11/2019 00:00,12/11/2019,918.16
816,F30232,11/11/2019 00:00,27/11/2019,1820.0
817,F30233,12/11/2019 00:00,11/01/2020,5300.25
818,F30234,04/11/2019 00:00,12/11/2019,8923.6
819,F30235,12/11/2019 00:00,12/11/2019,135.82
820,F30236,12/11/2019 00:00,12/11/2019,689.7
821,F30237,14/10/2019 00:00,12/11/2019,4500.0
822,F30238,12/11/2019 00:00,12/11/2019,75.0
823,F30239,12/11/2019 00:00,12/11/2019,2996.04
824,F30240,12/11/2019 00:00,12/11/2019,4188.0
825,F30241,12/11/2019 00:00,12/11/2019,403.5
826,F30242,01/11/2019 00:00,12/11/2019,994.5
827,F30243,12/11/2019 00:00,12/11/2019,428.47
828,F30244,06/09/2019 00:00,12/11/2019,753.15
829,F30245,12/11/2019 00:00,12/11/2019,3080.0
830,F30246,06/11/2019 00:00,13/12/2019,4478.5
831,F30247,08/11/2019 00:00,13/11/2019,5243.0
832,F30248,30/10/2019 00:00,13/11/2019,2665.0
833,F30249,13/11/2019 00:00,13/11/2019,2090.5
834,F30250,13/11/2019 00:00,13/11/2019,1685.075
835,F30251,13/11/2019 00:00,13/12/2019,2910.0
836,F30252,13/11/2019 00:00,13/11/2019,540.0
837,F30253,01/11/2019 00:00,13/11/2019,693.95
838,F30254,08/11/2019 00:00,28/11/2019,5255.25
839,F30255,13/11/2019 00:00,13/11/2019,252.26
840,F30256,04/11/2019 00:00,13/11/2019,1234.68
841,F30257,12/11/2019 00:00,13/11/2019,3080.0
842,F30258,28/10/2019 00:00,29/11/2019,20047.49
843,F30259,18/10/2019 00:00,14/12/2019,9560.0
844,F30260,15/11/2019 00:00,14/12/2019,18650.0
845,F30261,22/10/2019 00:00,14/12/2019,2464.65
846,F30262,13/11/2019 00:00,14/11/2019,710.1
847,F30263,13/11/2019 00:00,14/11/2019,95.93
848,F30264,14/11/2019 00:00,14/11/2019,385.0
849,F30265,14/11/2019 00:00,14/11/2019,768.0
850,F30266,14/11/2019 00:00,14/11/2019,897.48
851,F30267,14/11/2019 00:00,14/11/2019,258.6206
852,F30268,13/11/2019 00:00,14/11/2019,756.0
853,F30269,14/11/2019 00:00,14/11/2019,1594.0
854,F30270,06/11/2019 00:00,14/11/2019,1442.01
855,F30271,14/11/2019 00:00,14/11/2019,103.95
856,F30272,14/11/2019 00:00,14/11/2019,160.04
857,F30273,21/10/2019 00:00,14/11/2019,21039.5
858,F30274,17/10/2019 00:00,14/11/2019,14754.4
859,F30275,17/10/2019 00:00,14/11/2019,2625.55
860,F30276,30/10/2019 00:00,14/11/2019,4297.7
861,F30277,08/11/2019 00:00,14/11/2019,103.45
862,F30278,08/11/2019 00:00,14/01/2020,10701.9
863,F30279,15/11/2019 00:00,15/12/2019,18240.0
864,F30280,19/11/2019 00:00,30/11/2019,4635.0
865,F30281,30/10/2019 00:00,15/11/2019,1749.14
866,F30282,15/11/2019 00:00,15/11/2019,120.0
867,F30283,15/11/2019 00:00,15/11/2019,224.2
868,F30284,30/10/2019 00:00,15/11/2019,895.34
869,F30285,14/11/2019 00:00,15/11/2019,252.16
870,F30286,15/11/2019 00:00,15/11/2019,300.0
871,F30287,15/11/2019 00:00,15/11/2019,700.04
872,F30288,15/11/2019 00:00,15/11/2019,283.0425
873,F30289,11/11/2019 00:00,15/11/2019,1401.12
874,F30290,15/11/2019 00:00,15/11/2019,443.965
875,F30291,19/11/2019 00:00,04/12/2019,1225.0
876,F30292,19/11/2019 00:00,19/11/2019,120.0
877,F30293,19/11/2019 00:00,19/11/2019,859.5
878,F30294,19/11/2019 00:00,19/11/2019,1041.8625
879,F30295,04/11/2019 00:00,19/11/2019,5073.7
880,F30296,19/11/2019 00:00,19/11/2019,82.1816
881,F30297,19/11/2019 00:00,19/11/2019,559.55
882,F30298,20/11/2019 00:00,20/11/2019,108.0
883,F30299,20/11/2019 00:00,05/12/2019,1252.5
884,F30300,20/11/2019 00:00,20/11/2019,926.47
885,F30301,20/11/2019 00:00,20/11/2019,926.47
886,F30302,19/11/2019 00:00,19/01/2020,6783.0
887,F30303,07/11/2019 00:00,20/11/2019,513.25
888,F30304,20/11/2019 00:00,20/11/2019,228.375
889,F30305,20/11/2019 00:00,20/11/2019,4330.44
890,F30306,20/11/2019 00:00,20/11/2019,332.5
891,F30307,12/11/2019 00:00,20/12/2019,3168.0
892,F30308,20/11/2019 00:00,20/11/2019,874.14
893,F30309,20/11/2019 00:00,20/11/2019,1482.1
894,F30310,11/11/2019 00:00,20/11/2019,3856.5
895,F30311,20/11/2019 00:00,05/12/2019,2480.0
896,F30312,30/10/2019 00:00,05/12/2019,1855.36
897,F30313,20/11/2019 00:00,20/11/2019,1855.36
898,F30314,20/11/2019 00:00,20/11/2019,1855.36
899,F30315,08/11/2019 00:00,21/11/2019,5800.0
900,F30316,21/11/2019 00:00,06/12/2019,1575.0
901,F30317,26/11/2019 00:00,21/12/2019,12213.0
902,F30318,19/11/2019 00:00,20/01/2020,10067.9
903,F30319,21/11/2019 00:00,06/12/2019,3960.0
904,F30320,13/11/2019 00:00,06/12/2019,1591.8
905,F30321,15/11/2019 00:00,21/11/2019,727.89
906,F30322,15/11/2019 00:00,21/11/2019,727.89
907,F30323,21/11/2019 00:00,21/11/2019,450.0
908,F30324,15/11/2019 00:00,21/12/2019,13962.0
909,F30325,21/11/2019 00:00,21/11/2019,319.94
910,F30326,11/11/2019 00:00,21/11/2019,3475.52
911,F30327,21/11/2019 00:00,21/11/2019,665.52
912,F30328,04/11/2019 00:00,21/11/2019,11338.4
913,F30329,21/11/2019 00:00,21/11/2019,1449.42
914,F30330,21/11/2019 00:00,21/11/2019,1449.42
915,F30331,21/11/2019 00:00,21/11/2019,41.38
916,F30332,11/11/2019 00:00,21/11/2019,3570.22
917,F30333,29/10/2019 00:00,21/11/2019,5813.2
918,F30334,25/10/2019 00:00,22/11/2019,1551.2
919,F30335,07/11/2019 00:00,22/11/2019,2278.5
920,F30336,22/11/2019 00:00,22/11/2019,5000.0
921,F30337,22/11/2019 00:00,30/11/2019,6500.0
922,F30338,13/11/2019 00:00,22/11/2019,19772.4
923,F30339,22/11/2019 00:00,22/11/2019,1418.98
924,F30340,22/11/2019 00:00,22/11/2019,1418.98
925,F30341,22/11/2019 00:00,22/11/2019,144.0
926,F30342,19/11/2019 00:00,22/11/2019,1760.9
927,F30343,19/11/2019 00:00,07/12/2019,3472.0
928,F30344,12/11/2019 00:00,22/11/2019,1250.0
929,F30345,28/10/2019 00:00,22/11/2019,3488.4
930,F30346,05/11/2019 00:00,22/12/2019,7802.1
931,F30347,19/11/2019 00:00,22/11/2019,152.89
932,F30348,21/11/2019 00:00,22/11/2019,825.68
933,F30349,22/11/2019 00:00,22/11/2019,999.33
934,F30350,29/11/2019 00:00,22/12/2019,3583.75
935,F30351,22/11/2019 00:00,07/12/2019,716.0
936,F30352,22/11/2019 00:00,22/11/2019,5600.0
937,F30353,22/11/2019 00:00,22/11/2019,2564.655
938,F30354,22/11/2019 00:00,22/11/2019,2564.655
939,F30355,22/11/2019 00:00,22/11/2019,263.2
940,F30356,22/11/2019 00:00,22/11/2019,1690.175
941,F30357,29/11/2019 00:00,25/11/2019,5631.18
942,F30358,21/11/2019 00:00,25/11/2019,8763.0
943,F30359,25/11/2019 00:00,25/11/2019,305.25
944,F30360,25/11/2019 00:00,25/11/2019,420.0
945,F30361,25/11/2019 00:00,25/11/2019,380.0
946,F30362,25/11/2019 00:00,10/12/2019,474.27
947,F30363,08/11/2019 00:00,10/12/2019,1456.05
948,F30364,25/11/2019 00:00,10/12/2019,474.26
949,F30365,08/11/2019 00:00,25/11/2019,1117.25
950,F30366,13/11/2019 00:00,25/11/2019,5310.0
951,F30367,15/11/2019 00:00,25/11/2019,1647.62
952,F30368,25/11/2019 00:00,25/11/2019,2555.18
953,F30369,25/11/2019 00:00,25/11/2019,278.7
954,F30370,22/11/2019 00:00,25/11/2019,1085.31
955,F30371,25/11/2019 00:00,25/11/2019,288.0
956,F30372,15/11/2019 00:00,10/12/2019,2349.0
957,F30373,25/11/2019 00:00,25/11/2019,675.0
958,F30374,25/11/2019 00:00,25/11/2019,460.36
959,F30375,22/11/2019 00:00,25/11/2019,2967.25
960,F30376,25/11/2019 00:00,25/11/2019,3879.31
961,F30377,25/11/2019 00:00,10/12/2019,2575.0
962,F30378,21/11/2019 00:00,04/12/2019,24650.0
963,F30379,15/11/2019 00:00,25/01/2020,1937.6
964,F30380,28/11/2019 00:00,26/12/2019,51450.0
965,F30381,26/11/2019 00:00,26/11/2019,414.8
966,F30382,26/11/2019 00:00,26/11/2019,350.0
967,F30383,25/11/2019 00:00,11/12/2019,1732.5
968,F30384,26/11/2019 00:00,26/11/2019,4800.0
969,F30385,26/11/2019 00:00,26/11/2019,618.8
970,F30386,26/11/2019 00:00,25/01/2020,1050.0
971,F30387,26/11/2019 00:00,26/11/2019,1086.34
972,F30388,26/11/2019 00:00,11/12/2019,618.0
